JWSTScienceFunPad-2.jpeg,5,"(47, 79, 79)","(255, 250, 250)",264,11687500,4508336,0.39,1
WebbMediaKit-0.jpeg,15,"(25, 25, 112)","(47, 79, 79)",65,23375000,27961,0.0,1
immobilier Upside L'atelier -0.jpeg,24,"(255, 250, 250)","(245, 255, 250)",1064,24171498,9869,0.0,1
TSP_SRT_Tome3_WEB-70.jpeg,5,"(128, 0, 0)","(178, 34, 34)",1,21972210,0,0.0,1
guide_plan_climat_energie_albi_1-76.jpeg,22,"(102, 205, 170)","(224, 255, 255)",120,24177345,308093,0.01,1
HADOPI_RA_2014-2015-129.jpeg,6,"(255, 250, 250)","(230, 230, 250)",1743,21972210,3149931,0.14,1
WebbMediaKit-11.jpeg,18,"(47, 79, 79)","(255, 250, 250)",724,23375000,9194541,0.39,1
plan-actions-climat-energie-bd-91.jpeg,20,"(230, 230, 250)","(255, 250, 250)",1304,24171498,7117322,0.29,1
7750-144.jpeg,41,"(255, 250, 250)","(245, 255, 250)",652,24171498,8579846,0.35,1
JWSTScienceFunPad-35.jpeg,5,"(255, 250, 250)","(230, 230, 250)",169,11687500,5193943,0.44,1
guide_plan_climat_energie_albi_1-38.jpeg,42,"(255, 250, 250)","(248, 248, 255)",564,24177345,2460484,0.1,1
data_detection_images_1-33.jpeg,4,"(255, 250, 250)","(248, 248, 255)",719,23375000,970725,0.04,1
Apple_SR_2020_Progress_Report_FR-97.jpeg,21,"(47, 79, 79)","(119, 136, 153)",3,23375000,22431500,0.96,1
HADOPI_RA_2014-2015-128.jpeg,7,"(255, 250, 250)","(248, 248, 255)",1823,21972210,3097315,0.14,1
adaptation-changement-climatique-fiches-collectivites-36.jpeg,35,"(135, 206, 235)","(47, 79, 79)",1668,24175632,8199833,0.34,1
JWSTScienceFunPad-14.jpeg,3,"(255, 250, 250)","(230, 230, 250)",74,11687500,411422,0.04,1
JWSTScienceFunPad-43.jpeg,4,"(255, 250, 250)","(230, 230, 250)",64,11687500,7100504,0.61,1
immobilier Upside L'atelier -16.jpeg,7,"(255, 250, 250)","(248, 248, 255)",289,24171498,2514204,0.1,1
WebbMediaKit-15.jpeg,13,"(47, 79, 79)","(70, 130, 180)",574,23375000,9199464,0.39,1
HADOPI_RA_2014-2015-130.jpeg,6,"(255, 250, 250)","(230, 230, 250)",1979,21972210,1660080,0.08,1
JWSTScienceFunPad-28.jpeg,3,"(255, 250, 250)","(230, 230, 250)",277,11687500,529016,0.05,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-1.jpeg,31,"(230, 230, 250)","(248, 248, 255)",802,24171498,5642438,0.23,1
adapter_son_territoire_au_changement_climatique_Guide-23.jpeg,39,"(240, 255, 240)","(143, 188, 143)",1812,17790880,3890123,0.22,1
rapport_d_activite_2021_de_la_direction_generale_des_entreprises-8.jpeg,21,"(47, 79, 79)","(230, 230, 250)",1734,21972210,11005487,0.5,1
HADOPI_RA_2014-2015-140.jpeg,2,"(112, 128, 144)","(119, 136, 153)",37,21972210,972526,0.04,1
plan-actions-climat-energie-bd-132.jpeg,25,"(230, 230, 250)","(255, 250, 250)",1644,24171498,6831098,0.28,1
Apple_SR_2020_Progress_Report_FR-99.jpeg,11,"(255, 250, 250)","(255, 255, 240)",429,23375000,457543,0.02,1
guide_plan_climat_energie_albi_1-13.jpeg,9,"(230, 230, 250)","(47, 79, 79)",852,24177345,8691565,0.36,1
ONERC_Rapport_2010_villes_et_adaptation-20.jpeg,3,"(255, 250, 250)","(230, 230, 250)",2313,24175632,5344151,0.22,1
data_detection_images_1-6.jpeg,22,"(255, 250, 250)","(119, 136, 153)",105,23375000,10426060,0.45,1
Apple_SR_2020_Progress_Report_FR-0.jpeg,40,"(119, 136, 153)","(47, 79, 79)",43,23375000,23449116,1.0,1
WebbMediaKit-36.jpeg,21,"(47, 79, 79)","(0, 128, 128)",25,23375000,0,0.0,1
TSP_SRT_Tome3_WEB-51.jpeg,8,"(255, 250, 240)","(255, 250, 250)",3,21972210,20701320,0.94,1
HADOPI_RA_2014-2015-71.jpeg,21,"(255, 250, 250)","(245, 255, 250)",2184,21972210,3590655,0.16,1
TSP_SRT_Tome3_WEB-64.jpeg,8,"(128, 0, 0)","(178, 34, 34)",68,21972210,17986901,0.82,1
HADOPI_RA_2014-2015-47.jpeg,3,"(255, 250, 250)","(230, 230, 250)",2037,21972210,3344790,0.15,1
TSP_SRT_Tome3_WEB-6.jpeg,15,"(128, 0, 0)","(178, 34, 34)",219,21972210,2982012,0.14,1
immobilier Upside L'atelier -6.jpeg,14,"(255, 250, 250)","(248, 248, 255)",1194,24171498,3119596,0.13,1
plan-actions-climat-energie-bd-118.jpeg,27,"(230, 230, 250)","(255, 250, 250)",1843,24171498,7365404,0.3,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-0.jpeg,34,"(230, 230, 250)","(143, 188, 143)",66,24171498,10627894,0.44,1
guide_plan_climat_energie_albi_1-22.jpeg,29,"(230, 230, 250)","(248, 248, 255)",851,24177345,8476639,0.35,1
plan-actions-climat-energie-bd-109.jpeg,28,"(230, 230, 250)","(255, 250, 250)",1938,24171498,8769019,0.36,1
CPCNRS-orionjwst-FRweb-4.jpeg,27,"(47, 79, 79)","(255, 250, 250)",1157,24177345,6633970,0.27,1
Apple_SR_2020_Progress_Report_FR-62.jpeg,17,"(47, 79, 79)","(230, 230, 250)",505,23375000,14023846,0.6,1
CPCNRS-orionjwst-FRweb-2.jpeg,25,"(255, 250, 250)","(47, 79, 79)",1431,24177345,6923609,0.29,1
Apple_SR_2020_Progress_Report_FR-38.jpeg,16,"(47, 79, 79)","(119, 136, 153)",952,23375000,22586116,0.97,1
HADOPI_RA_2014-2015-114.jpeg,21,"(250, 240, 230)","(230, 230, 250)",1849,21972210,7707779,0.35,1
WebbMediaKit-1.jpeg,32,"(70, 130, 180)","(100, 149, 237)",444,23375000,15200343,0.65,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-8.jpeg,37,"(230, 230, 250)","(255, 250, 250)",1838,24171498,4113150,0.17,1
adapter_son_territoire_au_changement_climatique_Guide-36.jpeg,33,"(143, 188, 143)","(245, 245, 220)",857,17790880,5783324,0.33,1
Apple_SR_2020_Progress_Report_FR-78.jpeg,15,"(47, 79, 79)","(119, 136, 153)",68,23375000,16945184,0.72,1
TSP_SRT_Tome3_WEB-5.jpeg,6,"(255, 69, 0)","(128, 0, 0)",39,21972210,21991762,1.0,1
JWSTScienceFunPad-29.jpeg,5,"(255, 250, 250)","(248, 248, 255)",120,11687500,6461557,0.55,1
immobilier Upside L'atelier -5.jpeg,18,"(255, 250, 250)","(176, 196, 222)",1695,24171498,5045153,0.21,1
HADOPI_RA_2014-2015-132.jpeg,21,"(255, 250, 250)","(248, 248, 255)",1194,21972210,2673556,0.12,1
HADOPI_RA_2014-2015-18.jpeg,8,"(210, 105, 30)","(205, 133, 63)",18,21972210,415443,0.02,1
guide_plan_climat_energie_albi_1-41.jpeg,23,"(102, 205, 170)","(224, 255, 255)",85,24177345,420950,0.02,1
HADOPI_RA_2014-2015-110.jpeg,10,"(160, 82, 45)","(205, 92, 92)",46,21972210,1366646,0.06,1
guide_plan_climat_energie_albi_1-73.jpeg,24,"(102, 205, 170)","(224, 255, 255)",79,24177345,0,0.0,1
rapport_d_activite_2021_de_la_direction_generale_des_entreprises-27.jpeg,32,"(255, 250, 240)","(255, 245, 238)",195,21972210,3257958,0.15,1
JWSTScienceFunPad-34.jpeg,3,"(255, 250, 250)","(230, 230, 250)",495,11687500,3096580,0.26,1
plan-actions-climat-energie-bd-95.jpeg,17,"(255, 250, 250)","(100, 149, 237)",508,24171498,6176604,0.26,1
TSP_SRT_Tome3_WEB-27.jpeg,22,"(47, 79, 79)","(255, 250, 250)",1826,21972210,7638416,0.35,1
JWSTScienceFunPad-18.jpeg,5,"(255, 250, 250)","(230, 230, 250)",107,11687500,7585200,0.65,1
adapter_son_territoire_au_changement_climatique_Guide-41.jpeg,39,"(47, 79, 79)","(46, 139, 87)",3,17790880,0,0.0,1
data_detection_images_1-17.jpeg,13,"(255, 250, 250)","(250, 240, 230)",993,23375000,2259472,0.1,1
JWSTScienceFunPad-23.jpeg,4,"(255, 250, 250)","(230, 230, 250)",120,11687500,6578160,0.56,1
Risques et pollution Programme immo  Clichy-12.jpeg,21,"(255, 250, 250)","(245, 255, 250)",868,24171498,8939794,0.37,1
JWSTScienceFunPad-13.jpeg,5,"(255, 250, 250)","(230, 230, 250)",153,11687500,3097424,0.27,1
plan-actions-climat-energie-bd-24.jpeg,39,"(255, 250, 250)","(230, 230, 250)",821,24171498,4554325,0.19,1
HADOPI_RA_2014-2015-56.jpeg,30,"(255, 250, 250)","(248, 248, 255)",1935,21972210,3979639,0.18,1
